VERSIONS,LEVEL_ID,TERRITORY_ID,NAME_HTML,UNIT,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
2021,3,AT335,Tiroler Unterland,EUR2015,21745.03,21775.26,22117.87,22488.41,22584.68,23172.25,23552.46,23971.75,24448.83,25343.29,26456.51,27829.95,28983.82,28669.55,29126.08,27424.89,28526.06,29583.72,31040.3,32111.84,34652.81,35939.57,37188.52,38002.51,38429.72,39786.72,41847.33,43037.08,41734.68,40500.65,41513.13,41758.36,42895.05,42641.82,42838.85,43338.29,43847.59,44591.38,45262.4,45961.7,41852.07,42202.83,45719.09,45597.73,45123.12,45459.03,46057.73
2021,3,AT341,Bludenz-Bregenzer Wald,EUR2015,25183.22,25294.72,25023.44,25156.38,24674.57,25195.87,25963.68,26296.54,26862.05,28265.39,29266.7,29955.81,30729.32,29950.62,30917.91,29823.34,30653.43,31576.41,31298.76,33203.32,34589.34,36905.01,37911.08,38196.46,41041.88,42706.55,44940.83,44798.96,46572.72,46248.58,46773.02,47205.78,47411.46,47866.09,48938.9,48293.12,47972.57,46985.19,45809.23,49486.71,44992.43,40635.96,41837.33,45058.36,44589.71,44921.74,45513.75
2021,3,AT342,Rheintal-Bodenseegebiet,EUR2015,24508.98,24584.62,24330.19,24478.52,24025.28,24539.46,25304.1,25634.4,26199.21,27598.71,28584.38,29293.7,30082.84,29370.6,30362.59,29164.69,30396.09,31428.15,32955.0,34335.49,36600.84,37038.09,37800.72,37617.41,38239.34,38540.64,39397.44,41316.02,41340.77,38584.47,39460.15,41336.85,41339.96,41780.11,42647.87,43638.01,43334.46,44755.81,45382.88,44896.31,42373.75,45680.24,47058.37,50651.4,50124.37,50497.24,51162.24
2021,3,BE100,Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad,EUR2015,43692.95,45051.18,44950.06,44783.62,46382.81,48029.01,49503.52,51049.94,52251.26,53023.56,54742.93,55502.5,56340.18,55625.26,56386.77,57253.87,58346.52,59351.33,60577.18,62836.55,69872.12,70970.21,71739.0,70329.62,71704.89,72041.29,73495.41,73918.38,72510.0,69601.09,68808.65,67231.13,67284.15,66536.15,66338.39,66138.86,65398.03,66004.42,66279.05,67476.75,63436.72,66256.45,66494.02,65807.4,66186.54,66779.4,67784.87
2021,3,BE211,Arr. Antwerpen,EUR2015,31944.23,30892.16,31369.38,31042.22,32180.87,32160.43,31326.57,31018.93,33195.27,34933.06,36204.2,35840.0,36672.67,35646.0,37049.36,38166.69,38481.46,39953.48,39471.24,40925.33,40395.48,39722.13,40295.62,40106.81,41636.52,43546.08,43871.18,44984.77,45396.15,42410.62,43453.61,44211.81,44025.22,43711.85,44428.66,45747.35,45961.63,46406.1,46505.87,46551.35,43723.42,47506.69,48781.53,49107.09,49389.94,49832.4,50582.68
2021,3,BE212,Arr. Mechelen,EUR2015,20340.51,19693.42,20050.05,19908.97,20725.94,20815.24,20926.13,21694.58,22302.76,22910.07,23789.56,24391.63,24710.1,24413.23,25312.34,26423.18,27101.43,29463.66,28580.06,28947.69,29813.07,30587.14,32424.27,33690.91,35538.78,36253.87,36949.56,39145.86,38330.06,37604.07,37521.87,38148.93,37751.51,38369.05,39443.98,40619.86,41286.0,41495.51,42447.38,43473.58,42287.9,44595.91,44289.99,44547.37,44804.04,45205.28,45885.89
2021,3,BE213,Arr. Turnhout,EUR2015,20662.19,20051.94,20459.68,20350.77,21219.9,21336.85,21319.33,22022.01,23508.69,25752.24,25800.77,26423.62,25865.23,25636.07,26546.76,28434.37,29211.37,30806.24,30359.58,32593.75,32461.84,32253.62,33149.42,33428.19,34549.24,35600.69,34740.63,36400.95,35895.58,38116.41,38224.63,39565.37,39619.52,40232.23,40294.48,40817.98,41751.5,41673.11,42810.37,45071.77,45339.29,46064.19,47313.12,47692.06,47966.77,48396.59,49125.28
2021,3,BE223,Arr. Tongeren,EUR2015,12854.12,12729.1,13283.98,13574.44,13130.29,12991.76,12794.25,13548.99,14375.43,14412.32,14822.09,15338.88,15823.09,15586.23,16431.06,16803.96,16651.65,16922.16,17654.72,18300.13,18321.3,18422.35,18590.05,18763.97,19318.92,19615.8,20091.94,20789.96,21183.74,19731.19,20136.29,20824.87,21018.96,21024.45,21773.36,22059.0,21901.77,22390.75,22518.63,22292.97,21184.28,22501.81,22619.96,23182.71,23316.21,23524.97,23879.02
2021,3,BE224,Arr. Hasselt,EUR2015,18145.02,18248.99,19348.93,20081.74,19721.74,19785.85,21494.91,23048.04,25441.48,25598.35,26354.05,25221.4,25361.3,26732.68,27953.15,28972.44,28496.93,30018.13,31018.07,31621.62,31894.34,32347.89,32896.25,33444.47,33561.78,33392.42,34509.95,35531.47,35745.88,33138.23,34822.34,35641.03,35303.57,35561.49,36492.93,36201.46,36792.98,37439.45,38270.14,38426.4,35828.78,38474.18,39348.35,40279.76,40511.74,40874.63,41490.05
2021,3,BE225,Arr. Maaseik,EUR2015,15726.62,15705.25,16520.94,17012.39,16577.05,16501.49,17787.94,18925.89,20731.05,20699.05,21147.36,20076.95,20023.39,20945.56,21727.97,22326.03,21763.25,22731.86,23327.53,23656.45,23525.53,23507.89,23584.88,23674.26,24236.75,24291.11,25066.67,26201.58,26438.5,24966.75,24925.47,25357.33,25562.68,25170.38,25864.63,25963.14,26349.14,26689.74,26564.29,27113.88,26354.89,27705.05,27633.64,28262.98,28425.67,28680.27,29112.14
2021,3,BE231,Arr. Aalst,EUR2015,13143.5,12854.28,13075.23,13477.01,13878.3,14136.72,14860.69,15387.03,15954.4,16499.36,16791.06,17114.64,17599.27,17001.48,17459.57,18331.34,18438.47,19447.6,19255.64,20041.27,20411.76,20402.96,20786.56,20961.93,21745.63,21894.57,22064.54,23140.11,23261.87,23405.63,22983.89,23092.56,23533.21,23614.97,23596.75,24475.56,23956.46,24828.7,24825.35,24894.4,23459.88,25029.08,25036.76,25818.21,25966.98,26199.56,26594.02
2021,3,BE232,Arr. Dendermonde,EUR2015,14535.9,14207.72,14438.78,14866.53,15284.65,15533.64,15704.77,16348.18,17442.15,17701.99,17792.76,18127.89,18346.81,17785.99,18400.07,18938.86,19092.54,19822.03,21073.12,21488.43,21926.64,21924.42,22366.84,22600.43,22710.55,23238.81,23865.82,25104.73,24492.46,24072.09,24190.16,24549.46,24997.45,25274.15,25332.49,25914.31,26257.21,26104.45,26709.81,26881.13,26105.22,28060.29,27313.05,28199.94,28362.34,28616.36,29047.2
2021,3,BE233,Arr. Eeklo,EUR2015,12716.0,12374.24,12539.84,12879.97,13217.45,13409.36,13938.7,14110.18,14321.6,14944.22,15372.92,15497.51,16762.42,16340.98,16806.31,17338.77,17581.77,18475.06,19011.87,19854.29,20568.55,20934.51,21692.7,22259.45,23113.07,23405.0,24677.86,25212.49,25374.18,24356.18,24672.75,25050.66,25276.44,24902.76,26198.56,26556.09,26594.53,26879.29,27666.27,27206.78,25471.61,26488.53,26129.11,26920.15,27075.22,27318.11,27728.95
2021,3,BE234,Arr. Gent,EUR2015,25914.65,25264.42,25609.63,26293.01,26962.28,27334.56,27817.6,28240.75,29275.7,30766.41,31132.81,30537.42,30088.51,29801.07,31234.14,31970.05,32319.37,33705.87,34272.76,34824.13,35441.04,35346.45,35909.03,36150.52,38572.93,38607.43,39941.26,41018.75,40301.29,40005.34,41194.99,41322.09,40858.13,41414.93,42617.99,44044.59,44708.51,45736.34,45672.57,46046.77,43865.37,48019.53,49054.17,50633.43,50925.13,51381.32,52154.96
2021,3,BE235,Arr. Oudenaarde,EUR2015,15479.28,15250.58,15597.11,16169.88,16739.7,17132.65,18219.63,18614.66,19524.92,20597.34,21384.24,22051.76,21581.32,20746.21,21302.44,21881.3,22321.48,23467.0,24255.42,24755.78,26181.82,27170.45,28689.96,29948.56,29655.95,28959.38,30506.86,31938.61,31508.3,30439.84,30719.87,31111.57,31386.51,30704.92,28819.59,29511.8,29875.91,29681.49,29634.46,29925.3,25178.54,28222.31,28468.82,29358.16,29527.02,29791.76,30240.44
2021,3,BE236,Arr. Sint-Niklaas,EUR2015,18653.98,18190.46,18467.47,18993.04,19518.33,19831.23,20999.33,20608.45,21936.04,21927.78,22915.82,23307.17,24101.12,23080.72,23147.98,23811.9,24307.23,25574.05,25361.19,25620.04,26926.2,27710.83,29056.34,30126.38,29099.38,30253.05,30232.2,32394.71,31653.85,31119.49,31599.68,32363.36,31555.37,31009.09,31451.53,32807.88,33487.65,34167.53,33934.92,35303.07,34110.6,37125.28,37441.47,38607.71,38830.18,39178.12,39767.89
2021,3,BE241,Arr. Halle-Vilvoorde,EUR2015,19978.19,19827.52,20211.69,20559.8,20826.27,21165.78,21583.23,22335.77,23468.24,24602.37,25878.17,27829.16,29073.83,28788.94,29986.4,30792.69,31181.35,32944.94,35114.44,36600.15,36906.36,37937.95,37513.15,38185.06,39563.69,40114.2,41821.17,43722.66,43670.5,42098.23,41988.4,42580.47,42908.58,42775.6,43065.01,44414.28,46474.47,45302.11,46032.67,46865.12,41677.64,47416.18,52765.9,52821.86,53126.19,53602.18,54409.25
2021,3,BE242,Arr. Leuven,EUR2015,18704.43,18329.57,18424.79,18488.67,18473.72,18530.36,18955.87,19999.57,20540.61,20148.5,21317.22,22030.47,21763.6,21967.39,23020.39,23426.09,23840.62,24513.44,24720.8,26506.99,26711.56,27475.59,27170.63,27660.18,28281.62,29234.07,29910.02,30054.01,30136.0,32070.86,32645.21,32500.05,33245.43,33552.06,33797.46,34046.48,32696.51,35011.8,35460.96,35672.94,34225.43,36306.1,36700.69,36779.22,36991.06,37322.35,37884.28
2021,3,BE251,Arr. Brugge,EUR2015,20072.99,19768.04,19683.85,19809.35,20340.75,20591.69,20256.05,21303.25,22317.61,23631.59,25187.99,25576.38,25837.05,25703.69,26840.73,27333.59,27436.74,28153.22,28299.09,29129.22,29396.36,29806.78,30336.14,30921.5,31713.14,32451.01,33677.71,35525.92,35397.0,34773.81,35615.04,36541.35,36364.45,36468.45,36476.09,36637.56,37023.37,37576.3,38217.5,38925.39,35773.89,38505.23,39159.24,40079.55,40310.52,40671.74,41284.1
2021,3,BE252,Arr. Diksmuide,EUR2015,14913.25,14608.13,14448.67,14458.36,14755.97,14858.04,15351.38,14979.85,16681.5,17678.9,17660.23,18076.53,19419.6,17252.89,17685.64,18402.46,18142.55,19194.14,19532.85,19912.55,20283.33,20688.15,21268.75,21792.1,22377.59,23099.38,24218.56,24521.61,23971.54,23143.43,23851.41,23842.63,24621.78,24644.97,25122.05,25041.18,25251.95,25581.71,25852.43,26872.09,26007.72,27250.48,27360.15,27966.44,28129.16,28381.7,28808.51
2021,3,BE253,Arr. Ieper,EUR2015,14839.4,14675.28,14653.17,14806.42,15269.95,15530.69,16015.4,16502.5,17398.69,17817.84,19359.8,18996.44,19929.92,19269.67,20250.69,20833.29,21241.59,22618.47,23587.45,25049.37,24986.58,25041.27,25164.11,25337.18,26023.99,26696.36,27451.77,28476.34,28550.0,27987.7,28924.53,29664.17,30006.57,30770.89,31518.31,32723.94,33247.65,33412.21,33627.23,33286.79,31231.27,33285.98,33454.04,34244.49,34441.45,34749.83,35272.93
2021,3,BE254,Arr. Kortrijk,EUR2015,21228.64,21014.75,21025.15,21253.18,21910.3,22257.68,23027.42,24118.37,24695.27,26222.46,26917.2,26498.27,26637.91,26541.42,27813.12,28413.52,29144.74,31033.67,32344.99,33981.74,33570.63,33254.02,33037.7,32881.36,34064.57,34898.17,36227.5,37238.36,36588.29,35013.01,36233.8,36864.74,37057.71,37499.56,38853.64,39568.92,40424.56,41247.62,41133.75,41648.05,39614.48,43119.81,42713.95,43624.85,43876.07,44269.18,44935.65
2021,3,BE255,Arr. Oostende,EUR2015,17535.62,17324.58,17272.62,17391.08,17878.21,18109.3,18441.16,18245.02,19748.6,19115.18,20379.97,22073.58,20566.22,20349.23,20929.82,21468.15,21630.69,21409.49,22335.55,23239.01,23375.61,23591.1,23851.11,24156.23,25149.9,25679.67,26550.74,27759.04,27413.39,26339.07,26709.13,26483.01,26859.93,28207.16,28283.96,28544.17,28764.06,28993.6,29622.93,30800.13,29926.63,31909.67,31491.19,32248.48,32434.35,32725.08,33217.61
2021,3,BE256,Arr. Roeselare,EUR2015,24000.0,23500.84,23262.79,23282.9,23762.87,23918.48,24632.09,25459.33,26047.29,27535.74,28397.07,28504.34,28833.61,28516.01,29410.67,30822.3,29808.97,29688.32,30786.73,32042.64,31943.1,31960.8,32075.12,32244.16,33582.74,33743.74,35871.49,37061.66,37077.34,36233.49,36898.49,36499.32,36729.49,36635.4,38032.93,38390.37,38544.75,38933.95,38956.78,39429.22,38065.2,40326.06,40183.73,41055.62,41292.57,41662.68,42290.07
2021,3,BE257,Arr. Tielt,EUR2015,17981.5,17838.7,17896.21,18154.06,18804.44,19205.98,20028.49,21056.53,21637.08,23666.95,25012.51,25765.27,26357.29,25856.03,27015.6,27603.19,28340.97,30588.89,30568.64,31924.09,32746.59,33716.23,34869.47,36006.8,37861.99,36967.31,38459.55,40299.74,37617.19,35363.64,36075.14,36053.79,36631.29,35517.99,36659.78,37892.62,38608.23,39007.56,39777.18,40628.08,39309.5,41836.52,41704.95,42675.28,42920.64,43305.28,43957.12
2021,3,BE258,Arr. Veurne,EUR2015,17389.13,17289.28,17275.8,17473.49,18013.74,18334.87,18807.27,19443.79,20087.33,20341.39,21391.39,23749.16,24538.93,23991.37,24802.43,25299.53,25707.67,26492.78,27301.59,27759.8,28346.29,29022.81,29761.74,30601.04,30130.14,30464.29,31959.39,32430.57,32368.11,31730.45,31947.02,32327.3,32704.43,32777.05,33724.59,34073.53,34768.35,34982.08,35373.38,35223.3,32631.66,35390.32,35667.74,36624.44,36835.46,37165.27,37725.1
2021,3,BE310,Arr. Nivelles,EUR2015,17875.02,18421.37,18158.75,18198.41,19403.41,19871.12,19571.27,19711.31,20642.46,21713.01,22322.21,24054.5,24070.72,23940.57,24411.77,25963.57,26061.09,27342.24,28386.32,29593.24,30450.73,31100.36,31844.03,31687.26,33646.6,35208.02,34353.32,36357.48,36584.52,36504.58,40259.96,37221.63,38043.81,39303.18,40876.34,41143.72,42662.97,43843.58,47312.48,51469.05,47605.06,45755.21,50384.2,51423.72,51719.99,52183.33,52969.03
2021,3,BE323,Arr. Mons,EUR2015,15398.65,15314.04,15323.22,15547.48,15146.59,15512.09,16180.71,16591.55,16754.28,17031.11,17256.24,18016.5,18138.21,18094.93,18192.78,18742.67,19028.09,19239.51,19494.68,19882.45,20036.12,20123.29,20191.32,20833.27,21599.2,21988.28,22200.64,22117.25,22304.29,21030.68,21557.74,22611.98,22755.77,22606.8,22749.52,23189.7,23663.58,24313.76,24675.29,25329.35,24341.0,24587.33,25244.34,25569.77,25717.17,25947.44,26338.27
2021,3,BE328,Arr. Tournai-Mouscron,EUR2015,15366.2,15303.64,15340.96,15604.26,15250.44,15672.38,16253.98,16790.46,17189.43,17604.79,18443.48,18954.8,19361.17,19258.57,19672.83,20239.42,20658.88,20836.31,21793.61,22940.45,23289.33,23566.31,23836.58,24800.57,25702.37,25913.75,26741.65,27871.92,27842.53,26899.49,26880.2,27744.88,27267.57,27336.53,27888.19,28307.45,28367.71,28788.56,29297.63,29695.86,28047.54,29722.51,29936.42,30286.63,30460.96,30733.77,31196.4
2021,3,BE329,Arr. La Louvière,EUR2015,11850.23,11750.83,11720.8,11857.99,11517.02,11761.51,12029.42,12111.69,12847.96,13238.26,13427.86,13534.27,13680.41,13479.95,13886.06,14257.4,14378.62,14562.38,14916.18,15266.94,15317.74,15299.31,15277.45,15704.01,16134.81,16921.2,16526.86,17115.31,17447.15,16324.31,18474.29,17725.11,17427.55,16929.12,17086.77,17448.23,17895.97,17756.55,17842.89,18115.82,17145.28,18609.31,18912.86,19135.68,19245.67,19418.01,19710.22
2021,3,BE32A,Arr. Ath,EUR2015,8793.91,8929.33,9119.08,9438.25,9372.0,9778.84,10211.92,10491.29,11349.99,11921.75,12318.78,12630.77,12976.02,12982.79,13539.71,14037.92,14304.1,14651.31,15180.16,15685.07,15828.55,15917.03,16004.3,16597.95,17213.44,17336.99,17856.07,18800.6,19468.41,19610.58,19780.57,19930.06,19690.65,19972.95,20304.83,20835.17,21028.3,21455.26,21759.59,21947.78,20295.26,21304.42,21063.13,21300.99,21423.29,21615.26,21940.77
2021,3,BE32B,Arr. Charleroi,EUR2015,19360.02,19139.81,19052.92,19237.58,18647.94,19007.7,19404.41,19500.12,20648.96,21239.6,21505.82,21617.18,21781.7,21378.49,21913.22,22393.75,22483.51,22683.18,23208.2,23712.53,23537.56,23253.51,22914.59,23241.88,24641.75,24595.25,25021.58,25995.28,26492.72,24873.59,25367.04,25856.28,25442.01,25083.78,25442.18,25262.91,25057.04,25198.47,26066.73,25095.37,23196.7,25945.54,26079.14,26372.69,26524.7,26762.41,27165.33
2021,3,BE32C,Arr. Soignies,EUR2015,28997.63,28276.77,27751.02,27619.67,26389.17,26509.25,26669.0,26406.87,27549.7,27915.82,27842.02,27607.98,27458.01,26623.18,26995.43,27243.92,27009.06,26918.19,27162.4,27330.88,27075.61,26774.36,26442.57,26910.81,29208.55,29068.46,26031.96,24516.43,25277.92,23467.61,24008.06,24156.69,23863.95,23349.5,23008.88,23450.98,23536.51,23084.3,23417.31,23530.98,22872.99,23036.72,23778.92,23998.85,24137.38,24353.48,24720.0
2021,3,BE32D,Arr. Thuin,EUR2015,11126.07,11018.94,10989.56,11116.3,10794.44,11022.13,11269.99,11342.36,12028.33,12388.84,12561.0,12654.0,12801.07,12621.45,12981.91,13305.28,13394.47,13548.28,13885.69,14219.7,14270.45,14309.09,14314.42,14762.77,15377.12,15477.97,15642.62,16622.85,16476.32,16622.77,17396.67,16958.06,17026.37,17048.25,16767.8,16761.23,16959.52,17103.71,17454.74,17835.51,16759.78,17569.88,17901.73,18125.66,18230.8,18394.28,18671.2
2021,3,BE331,Arr. Huy,EUR2015,19436.77,18873.61,18534.88,18326.81,18528.0,18890.71,19924.26,20808.39,21405.62,20506.78,20697.09,20810.83,20880.06,19870.5,19875.9,20100.7,20153.5,20879.15,20611.95,19848.85,20795.61,21151.64,21548.67,22000.0,22155.19,22024.08,22288.31,22971.23,24236.67,22756.76,24019.37,24961.68,23588.77,23485.61,22644.01,22303.65,23273.94,23137.05,22229.48,23695.96,23663.17,27493.03,30857.14,31841.98,32025.54,32312.08,32798.33
2021,3,BE332,Arr. Liège,EUR2015,20114.95,19807.04,19752.38,19834.88,20342.01,21039.0,21138.11,20991.41,21701.25,22188.11,22249.88,23314.3,23487.19,22050.69,22723.4,23448.06,23591.96,24570.65,25030.16,24993.78,25883.79,25936.73,26066.49,26224.43,27204.14,27890.68,28099.19,28795.39,28846.6,28223.26,28482.29,28631.06,28882.41,28757.55,28639.43,28924.52,28960.09,29614.51,30134.74,30341.83,28044.98,29910.3,29764.85,30754.34,30931.49,31208.55,31678.42
2021,3,BE334,Arr. Waremme,EUR2015,12840.31,12499.79,12336.95,12267.59,12479.24,12799.49,13285.32,13817.79,14276.32,15326.29,15492.78,16049.91,15579.14,14744.47,15019.46,15217.62,15079.02,15654.03,15798.24,16115.73,16401.46,16191.03,16060.34,15948.64,16637.52,16644.85,16984.87,16362.4,16497.78,16345.74,16223.39,16685.71,16758.35,16782.89,16881.83,16800.76,17038.75,17146.22,17421.18,17751.83,16929.44,18142.68,18105.39,18648.9,18756.21,18924.24,19208.97
2021,3,BE335,Arr. Verviers - communes francophones,EUR2015,11291.34,15951.25,15154.61,13316.63,17726.75,16152.45,16641.79,16682.72,17516.37,18412.07,19020.07,19849.53,20140.52,20257.31,20619.72,21028.06,21627.81,22211.25,22729.88,23434.6,23783.78,23418.41,23146.92,22930.02,23049.01,22998.34,23238.29,24183.43,23623.78,23391.75,23376.42,24611.95,24343.72,24014.57,24134.86,24474.49,24396.97,24655.89,25183.37,25453.98,23679.77,25426.73,25432.83,26263.65,26414.8,26651.43,27052.79
2021,3,BE336,Bezirk Verviers - Deutschsprachige Gemeinschaft,EUR2015,11690.17,16680.76,15964.79,14151.33,18898.06,17256.48,17835.86,17860.16,18676.22,19624.93,20261.91,21128.62,21382.35,21765.87,22065.93,22375.38,22993.3,23587.85,24102.24,24812.99,25162.2,24654.49,24260.5,23850.77,25368.42,25159.34,25369.21,26360.44,26529.4,25061.42,25162.91,25278.43,25524.8,25560.05,25595.83,25848.05,25923.67,26333.33,26769.63,26484.65,25299.36,26958.12,26516.37,27314.14,27471.3,27717.58,28134.98
2021,3,BE341,Arr. Arlon,EUR2015,16983.88,17162.5,17744.01,18002.48,18645.03,19500.41,19599.66,21496.96,19492.24,21376.77,21761.94,22885.78,23061.59,23726.21,24895.47,25138.12,25277.22,26504.24,26297.59,26850.62,26848.37,26009.52,26073.58,25722.85,25287.57,26309.52,25775.77,26584.54,24437.61,24322.92,24163.23,24084.89,23203.02,22597.34,22218.18,22724.14,22529.13,22703.53,22953.82,23593.06,22001.56,22595.35,22074.92,22571.33,22700.9,22903.84,23248.81
2021,3,BE342,Arr. Bastogne,EUR2015,11067.65,11129.47,11450.78,11606.51,11981.54,12511.23,13066.24,13422.15,13713.27,14066.05,14191.34,14613.97,16179.51,17366.78,17217.74,18214.11,18728.57,18240.21,18278.44,18000.2,18571.08,18569.01,19287.77,19733.33,20193.85,20591.55,21143.85,21089.24,21659.14,23600.45,23719.65,24232.1,20729.03,20430.41,20648.94,20895.4,20660.49,21206.97,21414.29,21909.46,20596.42,23145.96,22473.68,23002.89,23135.81,23343.02,23694.06
2021,3,BE343,Arr. Marche-en-Famenne,EUR2015,14654.42,14535.7,14779.81,14780.83,15146.12,15716.49,16065.85,16118.6,17205.82,17389.12,19037.63,19537.35,20623.1,20287.96,21282.65,21800.02,22089.45,22346.2,23762.52,23926.97,24365.61,24109.8,24787.52,24994.2,26343.57,26407.62,26845.28,26695.38,27039.03,25573.01,26170.64,26444.44,27146.17,26957.3,27232.68,27313.38,27342.11,27688.93,28098.07,28177.39,26879.1,28386.6,28380.55,29186.74,29354.48,29617.38,30062.95
2021,3,BE344,Arr. Neufchâteau,EUR2015,14942.64,14892.5,15167.79,15171.19,15528.87,16081.14,15920.33,15752.72,16841.95,17703.14,18526.27,19351.19,19948.46,19380.92,19524.6,19937.05,20473.26,20494.54,21188.39,22175.57,22633.75,22418.6,22980.43,23152.21,23200.0,23635.89,25739.21,25774.7,25578.68,23651.01,24444.26,24546.8,25260.16,25161.81,25228.3,25395.53,26015.87,26656.1,26854.66,26992.14,25545.88,26643.63,26775.08,27447.97,27606.44,27853.27,28273.31
2021,3,BE345,Arr. Virton,EUR2015,14226.98,14080.41,14290.54,14234.35,14489.15,14919.46,15348.91,16126.38,19347.98,19960.81,19523.47,20348.88,20410.97,18603.76,18474.01,18405.88,17536.12,19658.8,19819.88,19902.65,19395.88,18231.08,17762.2,16967.68,17006.02,17856.57,17992.09,17910.39,17139.81,16171.81,16754.79,16707.78,16715.09,17300.75,17221.39,17652.34,17085.82,17350.75,17283.05,17120.37,16359.12,17309.52,17581.82,18049.77,18154.0,18316.27,18592.04
2021,3,BE351,Arr. Dinant,EUR2015,13778.42,13439.26,13431.97,13473.4,13242.0,14060.0,14309.3,14422.34,15444.96,14985.0,15775.14,16438.04,16748.49,16767.6,16573.45,16816.18,17137.03,17367.95,17552.25,18272.09,18827.0,18649.75,18582.18,18597.04,18917.73,19018.48,19596.53,20042.14,20174.27,20020.81,20000.0,20197.05,20757.1,20996.34,20947.9,21093.21,21334.23,20779.37,21112.6,21433.78,20069.91,21715.42,22092.82,22096.21,22223.5,22422.51,22760.15
2021,3,BE352,Arr. Namur,EUR2015,17318.68,16997.04,17117.49,17287.17,17100.46,18276.67,18614.14,18943.73,19269.51,19747.22,19624.07,19685.97,20232.8,21057.32,21003.99,21480.89,22172.88,22785.29,23374.91,23937.43,25163.61,25431.09,25819.79,26324.53,27038.67,27531.66,27957.72,28185.36,28659.19,27921.65,28927.4,28862.47,28303.05,27756.22,28152.22,28258.98,28631.2,29090.82,29455.06,29595.35,28112.42,29458.52,30017.34,29975.81,30148.37,30418.52,30876.58
2021,3,BE353,Arr. Philippeville,EUR2015,12542.46,12142.45,12046.06,12009.85,11709.7,12369.92,13026.9,13094.52,12755.93,13550.11,13092.72,13934.88,14322.11,13859.85,14034.18,14438.72,14686.63,15173.89,15593.46,15947.51,16344.16,16097.09,15941.94,15828.25,16509.58,16720.19,17088.33,17080.27,17396.98,16826.63,16883.26,17291.1,17332.33,17453.45,17303.89,17392.27,17397.04,17693.45,17736.21,17942.14,17573.33,18300.3,18489.71,18513.48,18619.99,18786.88,19069.74
2021,3,BG311,Vidin,EUR2015,,,,,,,,,,,,3481.89,3171.55,3070.99,3089.37,3135.21,3260.29,2781.02,2835.69,2539.05,2499.7,2760.86,2931.13,2954.59,3087.47,3177.53,3116.81,3282.89,3456.05,3346.43,3120.43,3038.67,3013.44,3204.72,3336.59,3320.51,3364.33,3700.58,3941.97,4211.78,4010.08,4583.65,4611.14,4898.13,5036.98,5216.78,5388.03
2021,3,BG312,Montana,EUR2015,,,,,,,,,,,,3095.4,2838.37,2756.89,2787.88,2842.3,2975.38,2552.77,2633.65,2370.45,2367.65,2581.76,2823.89,2861.59,3047.91,3164.58,3192.15,3263.58,3611.24,3352.31,3324.67,3336.73,3385.03,3688.29,3609.82,3831.65,4067.03,4316.08,4405.15,4482.44,4507.72,4676.86,4692.56,4975.38,5116.1,5298.39,5472.08
2021,3,BG313,Vratsa,EUR2015,,,,,,,,,,,,7231.29,6535.95,6265.82,6157.61,6096.4,6137.6,5064.58,5029.02,4350.73,4759.67,4345.92,4269.54,4401.33,4416.35,4637.46,4445.38,4359.35,4839.58,4608.1,4866.75,4842.37,4861.71,4409.03,5114.47,4793.36,4973.25,5732.87,7242.57,6178.67,6786.0,6840.41,6840.86,7244.93,7449.8,7715.38,7968.53
2021,3,BG314,Pleven,EUR2015,,,,,,,,,,,,3924.54,3546.56,3426.26,3440.55,3494.07,3590.62,3021.0,3067.08,2751.92,2712.39,3056.21,3147.42,3124.47,3123.49,3465.62,3554.6,3631.93,3615.11,3517.55,3320.91,3435.88,3373.26,3553.46,3583.97,3632.32,3713.74,3840.1,4238.05,4561.53,4420.24,4964.99,4967.38,5259.91,5408.6,5601.59,5785.4
2021,3,BG315,Lovech,EUR2015,,,,,,,,,,,,3851.82,3529.5,3440.74,3469.13,3525.75,3677.92,3140.27,3196.88,2906.98,2992.95,3172.82,3335.13,3459.45,3679.34,3817.73,3888.2,4365.68,4193.9,3911.35,3816.39,3897.42,3956.16,4039.08,4237.18,4156.21,4543.67,4482.73,4732.31,4880.04,4941.97,5394.58,5391.64,5713.93,5875.8,6085.5,6284.84
2021,3,BG321,Veliko Tarnovo,EUR2015,,,,,,,,,,,,4051.92,3699.22,3545.14,3570.26,3626.4,3758.25,3177.81,3257.65,2935.52,2846.81,2999.94,3438.47,3290.12,3426.47,3629.61,3784.62,3751.08,3820.54,3807.24,4058.58,3935.78,4084.85,4300.32,4295.11,4430.4,4544.84,4755.29,5179.88,5296.51,5110.3,5600.23,6028.34,5978.98,6148.09,6367.46,6576.21
2021,3,BG322,Gabrovo,EUR2015,,,,,,,,,,,,4345.1,3983.29,3865.08,3922.95,4018.96,4196.74,3587.42,3676.25,3353.69,3299.25,3597.26,3960.09,3907.73,4082.79,4389.63,4522.03,4924.02,4816.54,4776.6,4737.06,4845.23,5079.1,4973.23,5346.64,5550.59,5833.52,6232.97,6556.68,6743.44,6492.8,6588.28,7116.04,7071.01,7270.33,7529.92,7776.85
